ASSET REGISTRY TEMPLATE,,,,,,,,,,,,,,,,,,,,,,
Office Type,Regional Office/ Division Office,Asset Classification,Asset Sub Class,UACS Object Code,Asset Item,Manufacturer,Model,Serial Number,Specification,Property Number,Unit of Measure,Current Condition,Source of Fund,Cost of Acquisition,Date of Acquisition,Estimated Total Life Years,Name of Accountable Officer,Asset Location,Service Center,Room Number,Remarks,Center Manager
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Chiller,Fujidenzo,,63688,,,,Operational and in good condition,Donated by LGU," 51,600.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Bread Display Showcase,,,63520,Rectangular,,,Operational and in good condition,Donated by LGU," 34,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,, 
DO,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Bread Display Showcase,,,63521,Rectangular,,,Operational and in good condition,Donated by LGU," 34,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,63478,with attachments,,,Operational and in good condition,Donated by LGU," 26,000.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,63479,with attachments,,,Operational and in good condition,Donated by LGU," 26,000.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Food Processor,,,63667,,,,Operational and in good condition,Donated by LGU," 15,000.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Weighing Scale,,,63625,Digital,,,Operational and in good condition,Donated by LGU," 21,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Weighing Scale,,,63626,Digital,,,Operational and in good condition,Donated by LGU," 21,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Weighing Scale,,,63627,Digital,,,Operational and in good condition,Donated by LGU," 21,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Weighing Scale,,,63628,Digital,,,Operational and in good condition,Donated by LGU," 21,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Work Table,,,63597,#2 stainless,,,Operational and in good condition,Donated by LGU," 24,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Work Table,,,63598,#2 stainless,,,Operational and in good condition,Donated by LGU," 24,500.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Television,,,63755,,,,Operational and in good condition,Donated by LGU," 21,850.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Preparation Table,,,63795,with sink and shelves,,,Operational and in good condition,Donated by LGU," 24,800.00 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Fujidenzo,,,7 cu. Ft,,,Operational and in good condition,DepED Central Office," 16,715.14 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Fujidenzo,,,7 cu. Ft,,,Operational and in good condition,DepED Central Office," 16,715.14 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Fujidenzo,,,7 cu. Ft,,,Operational and in good condition,DepED Central Office," 16,715.14 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Fujidenzo,,,7 cu. Ft,,,Operational and in good condition,DepED Central Office," 16,715.14 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Fujidenzo,,,7 cu. Ft,,,Operational and in good condition,DepED Central Office," 16,715.14 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Haier,,90400181,7 cu. Ft,,,Operational and in good condition,DepED Central Office,,,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,Haier,,90400113,7 cu. Ft,,,Operational and in good condition,DepED Central Office,,,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Fujidenzo,,,,,,Operational and in good condition,DepED Central Office," 18,411.01 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Fujidenzo,,,,,,Operational and in good condition,DepED Central Office," 18,411.01 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Fujidenzo,,,,,,Operational and in good condition,DepED Central Office," 18,411.01 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Fujidenzo,,,,,,Operational and in good condition,DepED Central Office," 18,411.01 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Fujidenzo,,,,,,Operational and in good condition,DepED Central Office," 18,411.01 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Haier,,FY01KCM010029J6R0129,,,,Operational and in good condition,DepED Central Office,,,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Haier,,FY01KCM010029J6R0115,,,,Operational and in good condition,DepED Central Office,,,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Haier,,FY01KCM010029J6R0116,,,,Operational and in good condition,DepED Central Office,,,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,Haier,,FY01KCM010029J6R0271,,,,Operational and in good condition,DepED Central Office,,,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Mechanical Dough Roller,,,,,,,Operational and in good condition,DepED Central Office," 19,256.81 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Mechanical Dough Roller,,,,,,,Operational and in good condition,DepED Central Office," 19,256.81 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Mechanical Dough Roller,,,,,,,Operational and in good condition,DepED Central Office," 19,256.81 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Mechanical Dough Roller,,,,,,,Operational and in good condition,DepED Central Office," 19,256.81 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Mechanical Dough Roller,,,,,,,Operational and in good condition,DepED Central Office," 19,256.81 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Planetary Mixer,,,,for dough,,,Operational and in good condition,DepED Central Office," 20,931.61 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Planetary Mixer,,,,for dough,,,Operational and in good condition,DepED Central Office," 20,931.61 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Planetary Mixer,,,,for dough,,,Operational and in good condition,DepED Central Office," 20,931.61 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Planetary Mixer,,,,for dough,,,Operational and in good condition,DepED Central Office," 20,931.61 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Planetary Mixer,,,,for dough,,,Operational and in good condition,DepED Central Office," 20,931.61 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,,with attachments,,,Operational and in good condition,DepED Central Office," 25,954.74 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,,with attachments,,,Operational and in good condition,DepED Central Office," 25,954.74 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,,with attachments,,,Operational and in good condition,DepED Central Office," 25,954.74 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,,with attachments,,,Operational and in good condition,DepED Central Office," 25,954.74 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Commercial Mixer,,,,with attachments,,,Operational and in good condition,DepED Central Office," 25,954.74 ",,,Jeanette J. Coroza,BPP Laboratory,SHS TVL-BPP,208,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Freezer,,,63685,Upright Freezer,,,Operational and in good condition,DepED Central Office," 23,900.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Kitchen Trolley,,,,,,,Operational and in good condition,DepED Central Office," 21,600.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Refrigerator,,,63697,7 cu. Ft,,,Operational and in good condition,DepED Central Office," 16,750.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Stove w/ oven,,,63725,with oven,,,Operational and in good condition,DepED Central Office," 26,200.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Stove w/ oven,,,63727,with oven,,,Operational and in good condition,DepED Central Office," 26,200.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Stove w/ oven,,,63660,with oven,,,Operational and in good condition,DepED Central Office," 26,200.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Work Table,,,63599,Stainless #2,,,Operational and in good condition,DepED Central Office," 24,500.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Work Table,,,63600,Stainless #2,,,Operational and in good condition,DepED Central Office," 24,500.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Television,,,63756,,,,Operational and in good condition,DepED Central Office," 21,850.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Work Table,,,,Stainless,,,Operational and in good condition,DepED Central Office," 28,800.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Work Table,,,,Stainless,,,Operational and in good condition,DepED Central Office," 28,800.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Bain Marie Table,,,,with 4 compartments,,,Operational and in good condition,DepED Central Office," 12,500.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Bain Marie Table,,,,with 4 compartments,,,Operational and in good condition,DepED Central Office," 12,500.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Preparation Table,,,63796,With sink and shelves,,,Operational and in good condition,DepED Central Office," 24,800.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,,,63715,,,,Operational and in good condition,DepED Central Office," 18,500.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Gas Range,,,63716,,,,Operational and in good condition,DepED Central Office," 18,500.00 ",,,Jeanette J. Coroza,FBS Laboratory,SHS TVL-FBS,209,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
,,,,#N/A,,,,,,,,,,,,,,,,,,
